source_file,row_id,caption_original,price,category,has_link,contains_renew,mentions_tip
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,13311,"I don't offer this before but I can be your slave to your exclusive content, baby! Tip me $150 then I can make you an exclusive video masturbating while saying your name. This would be a LIMITED offer ONLY!",0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,13397,Drop me some tip to prove that I make you happy ☺️,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,13398,Tip me $20 and let's start the fun 😉,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,13422,"Tip me the size of your cock in inches, and you’ll be rock hard with what I’m gonna drop for you! 🍆🥵",0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,13436,Have you seen how good my pussy eats up a dildo?! I promise you’ll be cumming all over after you watch it! Tip me $30 and I'll show you how slutty I am😈😋,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,13447,head is hurting so won’t be on CB tonight🥲 send a tip+(with ur tip) ;) to make me feel better when i wake up and i’ll make u feel even better 😇😇😇 hope u had a nice sunday <3 goodnight,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,13909,***NEW VIP*** want the **online girlfriend experience** and access to my naughtiest content? 😈 ***TIP $200*** and I’ll send you a naughty surprise for ***FREE RIGHT NOW***💦 im only going to take 5 VIPs for this OFFER so i can keep it exclusive and it’s a ***LIFETIME VIP MEMBERSHIP*** 💕,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,13916,"***NEW VIP*** want the **online girlfriend experience** and access to my naughtiest content? 😈 ***TIP $200*** and I’ll send you a naughty surprise for ***FREE RIGHT NOW***💦 im only going to take 10 VIPs for this OFFER so i can keep it exclusive and it’s a ***LIFETIME VIP MEMBERSHIP*** 💕 If you want the ***ULTRA VIP EXPERIENCE***💎 theres only ‼️1 spot available‼️ for that and you *get my #, my personal snap, and I'll put you on a completely exclusive list* where content **no one** on the internet has *EVER* seen💋 Become VIP and DM me 👑 to get the details on how to become my *only* ULTRA VIP💎***NEW VIP*** want the **online girlfriend experience** and access to my naughtiest content? 😈 ***TIP $200*** and I’ll send you a naughty surprise for ***FREE RIGHT NOW***💦 im only going to take 10 VIPs for this OFFER so i can keep it exclusive and it’s a ***LIFETIME VIP MEMBERSHIP*** 💕 If you want the ***ULTRA VIP EXPERIENCE***💎 theres only ‼️1 spot available‼️ for that and you *get my #, my personal snap, and I'll put you on a completely exclusive list* where content **no one** on the internet has *EVER* seen💋 Become VIP and DM me 👑 to get the details on how to become my *only* ULTRA VIP💎",0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,13920,***NEW VIP*** want the **online girlfriend experience** and access to my naughtiest content? 😈 ***TIP $200*** and I’ll send you a naughty surprise for ***FREE RIGHT NOW***💦 im only going to take 12 VIPs for this OFFER so i can keep it exclusive and it’s a ***LIFETIME VIP MEMBERSHIP*** 💕 There’s only 2 spots left rn😳,0.0,Tip campaign captions,False,False,True
ALLTIME_MASS_MESSAGE_STATS - MASS.MESSAGE.STATS(has data for inactive girls).csv,13938,***NEW VIP*** want the **online girlfriend experience** and access to my naughtiest content? 😈 ***TIP $200*** and I’ll send you a naughty surprise for ***FREE RIGHT NOW***💦 im only going to take 12 VIPs for this OFFER so i can keep it exclusive and it’s a ***LIFETIME VIP MEMBERSHIP*** 💕,0.0,Tip campaign captions,False,False,True
